date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:39:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:01%20GMT	http://nehe.gamedev.net/data/lessons/bcb6/lesson30_bcb6.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/bcb6/lesson30_bcb6.4aa.delayed	(from http://nehe.gamedev.net/tutorial/collision_detection/17005/)
21:39:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:01%20GMT	http://nehe.gamedev.net/data/lessons/cwarrior/lesson30.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/cwarrior/lesson30.4ab.delayed	(from http://nehe.gamedev.net/tutorial/collision_detection/17005/)
21:39:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:02%20GMT	http://nehe.gamedev.net/data/lessons/delphi/lesson30.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/delphi/lesson30.4ac.delayed	(from http://nehe.gamedev.net/tutorial/collision_detection/17005/)
21:39:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:02%20GMT	http://nehe.gamedev.net/data/lessons/devc/lesson30.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/devc/lesson30.4ad.delayed	(from http://nehe.gamedev.net/tutorial/collision_detection/17005/)
21:39:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:02%20GMT	http://nehe.gamedev.net/data/lessons/jogl/lesson30.jar	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/jogl/lesson30.4ae.delayed	(from http://nehe.gamedev.net/tutorial/collision_detection/17005/)
21:39:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:02%20GMT	http://nehe.gamedev.net/data/lessons/linuxglx/lesson30.tar.gz	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/linuxglx/lesson30.tar.4af.delayed	(from http://nehe.gamedev.net/tutorial/collision_detection/17005/)
21:39:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:03%20GMT	http://nehe.gamedev.net/data/lessons/macosxcocoa/lesson30.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/macosxcocoa/lesson30.4b0.delayed	(from http://nehe.gamedev.net/tutorial/collision_detection/17005/)
21:39:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:03%20GMT	http://nehe.gamedev.net/data/lessons/vs_net/lesson30.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vs_net/lesson30.4b1.delayed	(from http://nehe.gamedev.net/tutorial/collision_detection/17005/)
21:39:04	0/-1	---M--	301	error ('')			http://nehe.gamedev.net/data/lessons/lesson.asp?lesson=29	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lesson.4b2c9ff.delayed	(from http://nehe.gamedev.net/tutorial/collision_detection/17005/)
21:39:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:03%20GMT	http://nehe.gamedev.net/data/lessons/lesson.asp?lesson=31	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lesson.4b3e1bd.delayed	(from http://nehe.gamedev.net/tutorial/collision_detection/17005/)
21:39:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:04%20GMT	http://nehe.gamedev.net/data/lessons/vc/lesson31.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vc/lesson31.4b4.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:04%20GMT	http://nehe.gamedev.net/data/lessons/bcb6/lesson31_bcb6.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/bcb6/lesson31_bcb6.4b5.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:04%20GMT	http://nehe.gamedev.net/data/lessons/cwarrior/lesson31.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/cwarrior/lesson31.4b6.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:04%20GMT	http://nehe.gamedev.net/data/lessons/delphi/lesson31.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/delphi/lesson31.4b7.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:05%20GMT	http://nehe.gamedev.net/data/lessons/devc/lesson31.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/devc/lesson31.4b8.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:05%20GMT	http://nehe.gamedev.net/data/lessons/euphoria/lesson31.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/euphoria/lesson31.4b9.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:05%20GMT	http://nehe.gamedev.net/data/lessons/glut/lesson31.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/glut/lesson31.4ba.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:05%20GMT	http://nehe.gamedev.net/data/lessons/linuxglx/lesson31.tar.gz	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/linuxglx/lesson31.tar.4bb.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:05%20GMT	http://nehe.gamedev.net/data/lessons/macosxcocoa/lesson31.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/macosxcocoa/lesson31.4bc.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:06%20GMT	http://nehe.gamedev.net/data/lessons/vs_net/lesson31.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vs_net/lesson31.4bd.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:07	0/-1	---M--	301	error ('')			http://nehe.gamedev.net/data/lessons/lesson.asp?lesson=30	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lesson.4be4ccd.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:06%20GMT	http://nehe.gamedev.net/data/lessons/lesson.asp?lesson=32	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lesson.4bf9cc5.delayed	(from http://nehe.gamedev.net/tutorial/model_loading/16004/)
21:39:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:07%20GMT	http://nehe.gamedev.net/data/lessons/vc/lesson32.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vc/lesson32.4c0.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:07%20GMT	http://nehe.gamedev.net/data/lessons/bcb6/lesson32_bcb6.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/bcb6/lesson32_bcb6.4c1.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:07%20GMT	http://nehe.gamedev.net/data/lessons/cwarrior/lesson32.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/cwarrior/lesson32.4c2.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:07%20GMT	http://nehe.gamedev.net/data/lessons/delphi/lesson32.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/delphi/lesson32.4c3.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:07%20GMT	http://nehe.gamedev.net/data/lessons/devc/lesson32.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/devc/lesson32.4c4.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:08%20GMT	http://nehe.gamedev.net/data/lessons/euphoria/lesson32.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/euphoria/lesson32.4c5.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:08%20GMT	http://nehe.gamedev.net/data/lessons/linuxsdl/lesson32.tar.gz	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/linuxsdl/lesson32.tar.4c6.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:08%20GMT	http://nehe.gamedev.net/data/lessons/lwjgl/lesson32.jar	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lwjgl/lesson32.4c7.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:08%20GMT	http://nehe.gamedev.net/data/lessons/macosxcocoa/lesson32.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/macosxcocoa/lesson32.4c8.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:09%20GMT	http://nehe.gamedev.net/data/lessons/vs_net/lesson32.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vs_net/lesson32.4c9.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:10	0/-1	---M--	301	error ('')			http://nehe.gamedev.net/data/lessons/lesson.asp?lesson=31	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lesson.4cae1bd.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:09%20GMT	http://nehe.gamedev.net/data/lessons/lesson.asp?lesson=33	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lesson.4cbded0.delayed	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:10	27839/27839	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Jan%202019%2002:39:09%20GMT	http://nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tgas/22001/	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tgas/22001/index.html	(from http://nehe.gamedev.net/tutorial/picking_alpha_blending_alpha_testing_sorting/16005/)
21:39:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:09%20GMT	http://nehe.gamedev.net/data/lessons/vc/lesson33.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vc/lesson33.4cc.delayed	(from http://nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tga%27s/22001/)
21:39:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:10%20GMT	http://nehe.gamedev.net/data/lessons/bcb6/lesson33_bcb6.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/bcb6/lesson33_bcb6.4cd.delayed	(from http://nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tga%27s/22001/)
21:39:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:10%20GMT	http://nehe.gamedev.net/data/lessons/cwarrior/lesson33.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/cwarrior/lesson33.4ce.delayed	(from http://nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tga%27s/22001/)
21:39:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:10%20GMT	http://nehe.gamedev.net/data/lessons/delphi/lesson33.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/delphi/lesson33.4cf.delayed	(from http://nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tga%27s/22001/)
21:39:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:10%20GMT	http://nehe.gamedev.net/data/lessons/devc/lesson33.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/devc/lesson33.4d0.delayed	(from http://nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tga%27s/22001/)
21:39:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:11%20GMT	http://nehe.gamedev.net/data/lessons/linuxglx/lesson33.tar.gz	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/linuxglx/lesson33.tar.4d1.delayed	(from http://nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tga%27s/22001/)
21:39:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:11%20GMT	http://nehe.gamedev.net/data/lessons/macosxcocoa/lesson33.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/macosxcocoa/lesson33.4d2.delayed	(from http://nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tga%27s/22001/)
21:39:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:11%20GMT	http://nehe.gamedev.net/data/lessons/vs_net/lesson33.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vs_net/lesson33.4d3.delayed	(from http://nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tga%27s/22001/)
21:39:12	0/-1	---M--	301	error ('')			http://nehe.gamedev.net/data/lessons/lesson.asp?lesson=32	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lesson.4d49cc5.delayed	(from http://nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tga%27s/22001/)
21:39:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:11%20GMT	http://nehe.gamedev.net/data/lessons/lesson.asp?lesson=34	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lesson.4d5093e.delayed	(from http://nehe.gamedev.net/tutorial/loading_compressed_and_uncompressed_tga%27s/22001/)
21:39:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:12%20GMT	http://nehe.gamedev.net/data/lessons/vc/lesson34.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vc/lesson34.4d6.delayed	(from http://nehe.gamedev.net/tutorial/beautiful_landscapes_by_means_of_height_mapping/16006/)
21:39:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:12%20GMT	http://nehe.gamedev.net/data/lessons/bcb6/lesson34_bcb6.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/bcb6/lesson34_bcb6.4d7.delayed	(from http://nehe.gamedev.net/tutorial/beautiful_landscapes_by_means_of_height_mapping/16006/)
21:39:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:12%20GMT	http://nehe.gamedev.net/data/lessons/cwarrior/lesson34.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/cwarrior/lesson34.4d8.delayed	(from http://nehe.gamedev.net/tutorial/beautiful_landscapes_by_means_of_height_mapping/16006/)
21:39:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:13%20GMT	http://nehe.gamedev.net/data/lessons/delphi/lesson34.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/delphi/lesson34.4d9.delayed	(from http://nehe.gamedev.net/tutorial/beautiful_landscapes_by_means_of_height_mapping/16006/)
21:39:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:13%20GMT	http://nehe.gamedev.net/data/lessons/devc/lesson34.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/devc/lesson34.4da.delayed	(from http://nehe.gamedev.net/tutorial/beautiful_landscapes_by_means_of_height_mapping/16006/)
21:39:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:13%20GMT	http://nehe.gamedev.net/data/lessons/jogl/lesson34.jar	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/jogl/lesson34.4db.delayed	(from http://nehe.gamedev.net/tutorial/beautiful_landscapes_by_means_of_height_mapping/16006/)
21:39:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:13%20GMT	http://nehe.gamedev.net/data/lessons/lccwin32/lccwin32_lesson34.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lccwin32/lccwin32_lesson34.4dc.delayed	(from http://nehe.gamedev.net/tutorial/beautiful_landscapes_by_means_of_height_mapping/16006/)
21:39:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:14%20GMT	http://nehe.gamedev.net/data/lessons/linuxglx/lesson34.tar.gz	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/linuxglx/lesson34.tar.4dd.delayed	(from http://nehe.gamedev.net/tutorial/beautiful_landscapes_by_means_of_height_mapping/16006/)
21:39:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:14%20GMT	http://nehe.gamedev.net/data/lessons/macosxcocoa/lesson34.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/macosxcocoa/lesson34.4de.delayed	(from http://nehe.gamedev.net/tutorial/beautiful_landscapes_by_means_of_height_mapping/16006/)
21:39:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:14%20GMT	http://nehe.gamedev.net/data/lessons/vs_net/lesson34.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vs_net/lesson34.4df.delayed	(from http://nehe.gamedev.net/tutorial/beautiful_landscapes_by_means_of_height_mapping/16006/)
21:39:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:14%20GMT	http://nehe.gamedev.net/data/lessons/lesson.asp?lesson=35	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lesson.4e0ccc6.delayed	(from http://nehe.gamedev.net/tutorial/beautiful_landscapes_by_means_of_height_mapping/16006/)
21:39:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:15%20GMT	http://nehe.gamedev.net/data/lessons/vc/lesson35.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vc/lesson35.4e1.delayed	(from http://nehe.gamedev.net/tutorial/playing_avi_files_in_opengl/23001/)
21:39:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:15%20GMT	http://nehe.gamedev.net/data/lessons/bcb6/lesson35_bcb6.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/bcb6/lesson35_bcb6.4e2.delayed	(from http://nehe.gamedev.net/tutorial/playing_avi_files_in_opengl/23001/)
21:39:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:15%20GMT	http://nehe.gamedev.net/data/lessons/cwarrior/lesson35.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/cwarrior/lesson35.4e3.delayed	(from http://nehe.gamedev.net/tutorial/playing_avi_files_in_opengl/23001/)
21:39:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:15%20GMT	http://nehe.gamedev.net/data/lessons/delphi/lesson35.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/delphi/lesson35.4e4.delayed	(from http://nehe.gamedev.net/tutorial/playing_avi_files_in_opengl/23001/)
21:39:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:16%20GMT	http://nehe.gamedev.net/data/lessons/devc/lesson35.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/devc/lesson35.4e5.delayed	(from http://nehe.gamedev.net/tutorial/playing_avi_files_in_opengl/23001/)
21:39:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:16%20GMT	http://nehe.gamedev.net/data/lessons/linux/lesson35.tar.gz	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/linux/lesson35.tar.4e6.delayed	(from http://nehe.gamedev.net/tutorial/playing_avi_files_in_opengl/23001/)
21:39:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:16%20GMT	http://nehe.gamedev.net/data/lessons/vs_net/lesson35.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vs_net/lesson35.4e7.delayed	(from http://nehe.gamedev.net/tutorial/playing_avi_files_in_opengl/23001/)
21:39:18	0/-1	---M--	301	error ('')			http://nehe.gamedev.net/data/lessons/lesson.asp?lesson=34	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lesson.4e8093e.delayed	(from http://nehe.gamedev.net/tutorial/playing_avi_files_in_opengl/23001/)
21:39:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:16%20GMT	http://nehe.gamedev.net/data/lessons/lesson.asp?lesson=36	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lesson.4e94c87.delayed	(from http://nehe.gamedev.net/tutorial/playing_avi_files_in_opengl/23001/)
21:39:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:17%20GMT	http://nehe.gamedev.net/data/lessons/vc/lesson36.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/vc/lesson36.4ea.delayed	(from http://nehe.gamedev.net/tutorial/radial_blur__rendering_to_a_texture/18004/)
21:39:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:17%20GMT	http://nehe.gamedev.net/data/lessons/bcb6/lesson36_bcb6.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/bcb6/lesson36_bcb6.4eb.delayed	(from http://nehe.gamedev.net/tutorial/radial_blur__rendering_to_a_texture/18004/)
21:39:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:18%20GMT	http://nehe.gamedev.net/data/lessons/cwarrior/lesson36.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/cwarrior/lesson36.4ec.delayed	(from http://nehe.gamedev.net/tutorial/radial_blur__rendering_to_a_texture/18004/)
21:39:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:18%20GMT	http://nehe.gamedev.net/data/lessons/delphi/lesson36.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/delphi/lesson36.4ed.delayed	(from http://nehe.gamedev.net/tutorial/radial_blur__rendering_to_a_texture/18004/)
21:39:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:18%20GMT	http://nehe.gamedev.net/data/lessons/devc/lesson36.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/devc/lesson36.4ee.delayed	(from http://nehe.gamedev.net/tutorial/radial_blur__rendering_to_a_texture/18004/)
21:39:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:18%20GMT	http://nehe.gamedev.net/data/lessons/euphoria/lesson36.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/euphoria/lesson36.4ef.delayed	(from http://nehe.gamedev.net/tutorial/radial_blur__rendering_to_a_texture/18004/)
21:39:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:19%20GMT	http://nehe.gamedev.net/data/lessons/lccwin32/lccwin32_lesson36.zip	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/lccwin32/lccwin32_lesson36.4f0.delayed	(from http://nehe.gamedev.net/tutorial/radial_blur__rendering_to_a_texture/18004/)
21:39:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2026%20Jan%202019%2002:39:19%20GMT	http://nehe.gamedev.net/data/lessons/linuxglx/lesson36.tar.gz	C:/My%20Web%20Sites/Nehe/nehe.gamedev.net/data/lessons/linuxglx/lesson36.tar.4f1.delayed	(from http://nehe.gamedev.net/tutorial/radial_blur__rendering_to_a_texture/18004/)
